ProfID,x,y,ph_0_30,k_0_30,soc_0_30,clay_0_30,bd_0_30,cec_0_30
2817,-59.238684,-38.354139,6.121409405332777,2.8212534007096677,2.7012373441778665,27.005467861560632,1.2152124844792878,26.734162219489036
2818,-59.175369,-38.432637,7.4,2.4,2.43,38.6,1.2548213498797893,38.3
2819,-59.375287,-38.608621,5.6103135479736475,2.985211699891151,3.1082073369461924,21.543044450462254,1.1653116541559612,NA
2820,-58.584368,-38.454193,6.023066950289794,2.403595759564166,3.833098950338166,23.40948812015256,1.09595794379258,25.84921433822127
2821,-58.990394,-38.653059,7.775201786144788,1.7536635666437759,1.7013503471778595,10.116014334826936,1.3873414442679648,16.803774776644744
2822,-58.918788,-38.620616,5.7389177046241056,2.164135419038635,3.462520877338018,20.03140220180602,1.1199367222856897,23.644261569364847
2823,NA,NA,8.388544698239114,0.43715176725362814,0.31801871123261893,2.2,1.6838395373719173,2.9486070690145123
2824,-59.783611,-38.794167,5.832491286967903,1.85994193530372,3.262768382326415,20.811002741264797,1.177986463742763,20.07739284840518
2825,-59.870278,-38.688889,6.3363905966017,1.6797361555045898,1.0030964669635594,21.689115901582298,1.5203858707278592,17.60899525800805
2826,-59.975,-38.707778,7.296488419206638,1.2308395620949486,1.3111771575238222,13.223055991339818,1.4547218173808791,14.492498256232361
2827,-59.661111,-38.768611,7.630280531451107,0.700056248742824,1.4741770072438052,11.501462218792762,1.4218550927206055,13.31909379474201
2828,-59.36891,-38.702336,5.24808486816696,2.815832820745438,3.7436739441830635,18.534960416651547,1.0819168514128692,26.51482305456871
2891,-57.919167,-38.143333,6.636795558596471,0.7910107583072457,2.401989509543844,14.61862846617611,1.2872535743005582,17.402137372617418
2892,-61.076031,-37.207754,6.7863572555950205,2.8300695063555636,1.732322014452172,21.190611408230804,1.3801466003324157,18.709593746378783
2911,-60.642322,-37.470622,6.545639083498477,2.306169715768139,2.5462273437371183,23.594126054586383,1.2449145266599089,21.965911032180497
2948,-60.818033,-37.576014,6.595163206887472,1.6975448348883138,2.1238981477942653,27.272978925441812,1.3098039075337793,22.970172729552733
2979,-61.636028,-38.487528,6.488457978198827,NA,1.417266433350902,NA,1.2730242529379678,17.181149683954843
3026,-60.93525,-38.205278,6.874367462286555,NA,1.955328176619655,NA,1.3119545315837657,18.792885857955977
3027,-60.483667,-37.532389,7.260941644562334,NA,1.5599535809018565,NA,1.2069628647214854,16.35192307692308
3029,-60.340167,-36.9815,NA,NA,NA,NA,NA,NA
3172,-60.203889,-36.837722,9.563857615894038,0.561827291739282,0.75,NA,1.4289848379226209,13.667106134541651
3175,-59.367167,-37.497806,6.72,0.65,1.11,NA,1.25,13
3204,-59.201222,-37.262417,NA,NA,NA,NA,NA,NA
51,-60.351883,-38.806003,6.5,1.5373034588147605,2.4340287079366782,21.47612186741639,1.2565177873000135,19.213438848154585
6180,-60.426332,-36.968591,9.68062601133754,2.652864611830923,0.97721413359207,33.05566021733269,1.5213417634069206,43.33885563442484
6181,-60.416225,-36.976493,9.367257328781925,0.833197258244362,2.778150486917167,28.52497454543357,1.2332580669587236,44.334898816365346
6182,-60.428667,-36.936824,6.401586102719034,1.3978851963746224,3.0385271903323265,21.631193353474327,1.1697194510201931,22.185196374622357
6506,-58.396944,-38.162778,6.417976360196918,2.044737064540097,3.607080277033657,20.916735022439553,1.1072362079854516,20.150313512082292
6510,-58.061389,-38.082778,5.887850809602609,2.6137226651929035,4.342488869248163,29.413869643616213,1.0180698944719524,31.87480264256475
6511,-58.059167,-38.081944,5.703991900670276,2.0130220745685317,3.3847872848570417,29.727096421853044,1.1380556677688702,28.51477470363026
6512,-58.316111,-38.311944,5.669718924525517,1.5485911077828325,3.4024427960485837,20.22862542328731,1.1293479769487584,22.449328167921696
6513,-58.45,-38.323333,6.709521579625608,1.0797445232452014,1.6895337589575992,18.19213653699098,1.3847919336533168,16.258050361323544
6516,-58.446944,-38.232778,6.087292744410019,2.692547093058726,3.5199180538644708,21.35753428739598,1.107988546370423,23.90523912640253
6518,-58.1075,-38.217778,6.8023747340264675,2.4152410393449832,2.169861390078586,18.449731425464705,1.3143640958313474,17.568655589405502
6519,-57.761111,-38.151667,5.419463269721229,2.8416188494205055,3.362287591287596,28.7593522978669,1.1330082837219313,NA
6520,-57.878611,-38.278611,6.916635619820591,1.7654127683108924,1.1660544255223184,34.0327062479335,1.4924411850117225,27.291219777339794
6523,-58.385278,-38.370278,5.737667490488921,1.938040069727599,2.855039009642119,23.365479480462504,1.2075979092365305,25.355032803611717
6525,-58.498056,-38.443333,5.704157632208223,2.8819977239634347,4.187555029184273,23.41287693400731,1.038948114520358,25.44718358293373
6526,-58.400833,-38.483611,7.976323029915038,1.133752659942671,1.5309036972113534,13.093209057543927,1.410891776541996,17.938509720130984
6534,-57.6438,-37.865524,9.32487193485605,1.7521188716979934,1.4380739424146374,18.324988232383927,1.4486903521127072,15.337728592096807
6536,-57.550411,-37.894568,6.398068907327519,1.939185620496732,3.442097046458889,25.674295859468668,1.1305711716547029,26.720259010791946
6537,-57.550501,-37.898232,6.1664622740165145,1.4002910943618574,2.6597725691260656,19.63054888859957,1.2214922683315892,22.93329780073441
6539,-57.641456,-37.890898,6.358795699361356,1.7567158292948999,2.554158210211959,18.445239541196294,1.256069159058389,23.007916517862572
6541,-57.642182,-37.932979,6.659915190318506,1.404423557902258,3.4289613491641067,26.539650705172843,1.1198438926005354,25.687367661263394
6545,-57.843414,-37.884461,9.459470696765825,0.9,2.6431235337278385,23.5,1.223543883444256,20.9
6548,-57.843081,-37.883816,5.794427966546234,2.4035332837829864,3.7130158442297603,24.362534826550625,1.095250686402754,26.32327885574731
6557,-57.960558,-37.783807,6.481089501587216,2.5606001991735323,3.244466758402356,18.37932424758929,1.1473099132510367,19.8867632177076
6558,-57.832593,-37.819045,6.221112757923834,1.6700028025124116,1.9059248708133687,16.181196283359085,1.386322734659936,12.86617267548075
6559,-57.92249,-37.725146,6.717465521228378,1.6986683747221736,3.049377463020231,17.97150550098201,1.1862655935533664,21.822050242027984
6562,-57.943062,-37.795888,6.365191268453836,2.0893178467091387,3.8474432937973866,20.767935422331224,1.0838362434877895,24.490106296394618
6564,-58.03998,-37.865456,6.680808017540398,0.7111347840422879,4.312451673685248,37.275868030314044,1.0235880124827135,37.37186756817804
6565,-57.951064,-37.698311,9.490648656336198,2.126735808701037,1.7206842791044976,29.18314107228424,1.4000951025584938,20.762144221702655
6567,-58.195908,-37.927889,6.486346591084674,9.58375335211696,3.581117583670942,18.096712665383478,1.1217632924764505,22.970656067532367
6569,-58.222572,-37.869889,6.450178159621474,1.5489886874710417,3.077260367932809,25.0746996776942,1.164823381279176,28.936127500469116
6571,-58.206973,-37.892506,6.337137147375898,2.2470521720459233,3.460997366679751,21.80818333824968,1.115881105658617,24.012561474036787
6572,-58.203665,-37.897639,6.483883671943335,2.3420927787897656,3.2986734529035044,26.229664470748425,1.1446800592122326,26.03526750036897
6578,-58.174558,-37.860565,6.832188226250891,0.5949000564705251,1.818576079986679,14.444545956804804,1.3728934149063465,14.862348007343675
6579,-58.17404,-37.859933,9.60015816149825,1.678482351761418,0.9464446138926139,20.621448236461944,1.5435410680868,15.920898220962298
6695,-58.458167,-37.864595,6.569600735028231,1.7952058240060877,2.5791327317637736,22.567656563466606,1.2408770349813187,21.10358462639496
6698,-58.415295,-37.877354,6.8891771129511605,1.796254944539841,3.1804147312939586,25.601143235420874,1.1630209618399343,24.33862833149788
6699,-58.361847,-37.876597,8.30295566502463,1.3765188834154352,2.8243842364532017,20.811494252873562,1.199091516999399,26.470279146141216
6700,-58.371095,-37.970677,9.697171250343919,2.3555528025629444,1.32658701438191,21.239505070745224,1.451557775979282,25.568315753687465
6701,-58.274497,-37.954108,7.239224752873237,1.334430645656828,2.808342322891807,26.81668072542975,1.2347002645820964,27.267767994035513
6702,-58.312215,-37.942206,6.416885085244292,2.4935469013412455,3.210406363035009,23.269425831940868,1.1503944741690177,24.952900007060933
6703,-58.39105,-37.92482,NA,NA,NA,NA,NA,NA
6706,-58.089591,-37.686253,8.063420052296719,1.010982469852516,1.8088540335718388,22.421231490809458,1.363820705475218,19.67429693437799
6708,-58.291158,-37.948582,6.5973901718221715,2.3033770280267842,3.3387252986999485,31.67303121361691,1.1537346842373217,29.74446267775858
6711,-58.101478,-37.697817,9.639388461986337,2.9384040216388736,0.897960208017707,38.53069246424172,1.538323892949638,31.084997704604284
6717,-58.045808,-37.753701,6.619017057921872,2.363287791719211,4.189743673219113,22.678285746579128,1.0431434191776614,27.376185480562466
6720,-58.07997,-37.741131,8.27425135018481,0.9838448161020192,1.449900405451408,17.975026310705474,1.4291289246021688,16.0013055007768
6721,-58.089926,-37.690694,6.765216242227188,1.8128181535628198,3.5119742084703702,21.84964980553686,1.104223278772473,23.59728970711734
6722,-58.204346,-37.685472,6.507466980664362,1.9509942689622204,3.7801974397256024,25.815959696951673,1.0777114973906061,26.227809506347956
6723,-58.193232,-37.833149,7.092584670490137,1.791651212352144,3.1840091079992034,22.851209721020442,1.1527377046811964,28.319773355355107
6727,-58.257797,-37.793142,8.158717287902517,2.278921663143861,1.9555110855242506,24.131051551174263,1.3654919549817164,20.4401109493227
6731,-58.362508,-37.667556,6.657197596676975,2.258773794924685,2.944147059488297,21.32351619753269,1.1840098845822742,22.823455115047654
6732,-58.279865,-37.805604,6.360542450391572,1.7701625105948067,3.4127271166668107,21.29893239984561,1.1313765811391143,23.383629053167702
6733,-58.481205,-37.736493,6.732146345791707,2.062397421914322,3.225593527543215,33.57501261460366,1.165162567005763,32.82819350306579
6752,-58.342681,-37.803371,7.418402854282993,1.4874153603544145,2.4705831538844416,28.440588584226138,1.2696241451006394,26.791698727717108
6753,-58.310315,-37.823923,6.618656766255803,3.0251502352667274,3.204294534053782,23.356626637496042,1.146576127545222,24.209955207372175
6754,-58.359239,-37.766988,6.435654606900988,1.6313993801009719,2.940619159639609,21.361246982867453,1.1866479634419345,21.49301447337439
6903,-58.178084,-37.522664,6.518070656380793,2.96075688612349,4.270657495132647,25.576071862761054,1.02884782744192,27.32468528955165
6916,-58.120825,-37.576859,7.193876718704607,4.201357812635702,2.860966331365304,24.20406365550433,1.2005965474923175,25.429519784166136
6923,-58.126832,-37.640833,6.709414446243338,2.6845092249889335,3.953448064289184,20.660568117917546,1.0673112063035202,24.39562081195696
6947,-58.009011,-37.528806,6.682303270773397,2.2433027974396738,3.276188562602662,20.453663586016766,1.1455423868199135,22.76927719122581
6948,-58.035155,-37.62661,9.99898792045785,3.0670285973822904,1.0096526106093138,43.02059980882417,1.5198230753257047,32.975223622711724
6950,-58.033561,-37.627038,8.893042858314768,2.1216843132507592,2.2747561190343135,30.366435893582445,1.3479748467031947,26.33900235719568
6958,-60.889219,-36.600897,NA,NA,NA,NA,NA,NA
6959,-60.789487,-36.63827,NA,NA,NA,NA,NA,NA
6960,-60.918423,-36.556116,NA,NA,NA,NA,NA,NA
6961,-60.545964,-36.591685,NA,NA,NA,NA,NA,NA
6962,-60.625659,-36.599751,NA,NA,NA,NA,NA,NA
7002,-60.428093,-36.636722,8.292208746373083,1.3314296210103904,1.8483359066735285,31.728857026710532,1.3686907974955222,28.32416758038891
7092,-58.007499,-37.528841,7.96179422620053,2.336342956515852,2.7765787528684513,30.25387878268925,1.2121350451005486,27.923058628488622
7093,-58.010279,-37.52838,7.256991086873341,1.9296098874904744,2.7963659401097356,20.45189904294733,1.2091336160964887,20.492980562530335
7094,-58.008111,-37.529313,7.539290549237239,1.6232472437182914,3.096998701172667,19.846262917567994,1.16813655384246,21.086065589967614
7123,-61.089923,-36.731201,6.230636572237347,0.8233679363601017,2.3695520229529516,20.233723683645888,1.2842133023900435,21.153174192959963
7124,-61.115153,-36.786269,7.644404332594732,1.8154768803088366,0.9248836202612756,24.92899874554116,1.5347943222087341,22.695488469497292
7125,-61.122648,-36.820767,6.771394823048157,1.318186635684459,2.0216710748563904,30.72386034345762,1.324825331398924,30.997113314486786
7127,-58.474874,-37.463898,9.666665315043677,2.9957894070861264,1.0626321655820052,34.87219297959716,1.502168470837815,27.96319332526468
7132,-60.576648,-36.769378,NA,1.2,3.84,NA,1.0728682502682687,NA
7134,-60.667167,-36.714447,NA,2.482632199419858,2.9378927590860444,NA,1.2256045202165822,NA
7136,-60.607197,-36.767201,6.522848738054151,0.877715126194585,2.384979160990181,29.561068894876534,1.264542523278945,22.00169159274621
7137,-60.802745,-36.944838,NA,2.624618976950618,3.437583567244372,NA,1.154669121631677,NA
7138,-60.887285,-36.895205,NA,1.9,3.79,NA,1.0784134057587726,NA
7139,-60.802733,-36.942713,NA,NA,NA,NA,NA,NA
7140,-60.646584,-36.963248,NA,2.7100384451487103,1.6739577696509806,NA,1.393517295978814,NA
7141,-60.690893,-36.910177,NA,NA,NA,NA,NA,NA
7142,-60.589781,-36.916725,NA,NA,NA,NA,NA,NA
7145,-60.459493,-36.762199,6.573247870326913,1.6506139164204927,2.446452251456338,21.198950976873455,1.2573688071202531,22.783280294733874
7153,-60.448949,-36.742647,6.671881841494428,2.680016248438265,2.5269194113508155,24.9078625081726,1.2456795446737916,21.74154126990464
7154,-60.396951,-36.808029,6.2584583101291,1.9632149496683986,2.5062923195518962,21.17072702383746,1.258962913389603,19.38323083345002
7155,-60.394567,-36.809557,9.697413053115316,1.8337407054048733,0.9213389637825715,31.622395930134104,1.5402319189607485,31.794251703349428
7156,-60.32452,-36.807205,7.4,1.5,2.85,27.8,1.1944790604476163,24.9
7157,-60.325179,-36.804254,6.387025770227262,1.7397424764896376,3.039781693865201,33.82189951525361,1.1809093997820168,25.234694756074603
7158,-60.301125,-36.678959,6.541549273856658,1.7191455935202475,3.1715173781346557,34.3435613613184,1.161802109705461,24.91160787409434
7159,-60.289899,-36.737814,6.959788463435252,2.0434264831236146,2.297032662633748,30.282306345500025,1.2968980463079884,22.452862439066944
7161,-60.292273,-36.735848,6.574612706546624,1.3000000000000003,2.547295173362751,44.88594563657284,1.2667462187461398,33.075896765239676
7162,-60.287415,-36.68835,6.861377911939616,1.9349280186206692,1.7756923124690582,24.293249903532722,1.3679716686687,19.125758667329077
7163,-60.393354,-36.77185,7.732940860693695,0.9455012958067787,2.048487784122492,28.25278790020917,1.3393052812234025,22.71353634720599
7164,-60.474249,-36.678335,8.0223420481393255,3.2495414652042798,1.5197968394946786,24.483885435261545,1.4264106637876026,22.505406887952503
7165,-60.423487,-36.806249,NA,NA,NA,NA,NA,NA
7166,-60.240701,-36.688226,7.040387402418634,2.4000070468051535,3.1108002310294,22.564798636115903,1.160383114707299,25.239602275096203
7170,-60.145708,-36.731686,7.157081951276077,3.2902794248878755,3.7441319724887445,21.732089420148448,1.084164988262725,26.57895643777615
7172,-60.150473,-36.814455,7.681392662202936,1.6476784506609037,3.312297758845071,19.663671138058525,1.1882635198189062,22.57595496001312
7174,-59.126851,-37.222919,5.888000146288976,3.1150178472218775,4.007821709908318,31.604190254194613,1.053346235695407,26.32569109194388
7176,-59.15838,-37.208086,6.4293674566825905,3.0328061515809366,1.4376795752744713,28.303435767555907,1.45566449445529,16.18499711907922
7202,-60.17674,-36.772992,NA,NA,NA,NA,NA,NA
7207,-60.283587,-36.843467,7.200262629163233,1.7364701306640615,3.7150793509188884,22.83851954646838,1.0877630546950914,25.766780599315634
7208,-60.395176,-36.850846,7.450586765622988,1.0372243285119953,1.9789350369328025,24.257179844278834,1.3577610331179868,20.935145507344586
7209,-60.391893,-36.852688,NA,0.5818068341394912,3.819658293025433,30.117943516929316,1.0909892572607889,34.94077859260415
7210,-60.393527,-36.854439,NA,NA,NA,NA,NA,NA
7211,-60.428301,-36.93612,5.7,1.1,4.34,22.2,1.0203997335140382,23.9
7212,-60.432217,-36.969176,NA,NA,NA,NA,NA,NA
7219,-60.347501,-36.947354,7.080263904513666,1.142038332430167,3.442154636639876,26.980142522691434,1.1277143313036684,24.618005661872896
7220,-60.358953,-36.921341,NA,NA,NA,NA,NA,NA
7222,-60.193158,-36.94891,NA,NA,NA,NA,NA,NA
7223,-60.143742,-36.970595,7.27016354475388,2.444523058547441,3.1175493354718666,24.129659092814993,1.179769501986434,25.708270207032786
7224,-60.108615,-36.917107,7.335557047927263,1.9902392824440316,2.6625581043069766,25.38161233526917,1.226457464423541,24.364426107481975
7226,-60.029179,-36.877202,7.173996896017645,2.9759093150273475,3.6509512116884646,25.48322920215934,1.1013504140769357,29.000759020224187
7228,-60.085863,-36.915249,7.161112695662253,2.1183298590499007,3.330305950163709,24.02036794647354,1.136294435424381,24.327479414849016
7329,-61.490169,-37.039876,7.2201541716714965,2.260527323578249,1.7346095795811882,28.633003182147522,1.385264625678516,23.170072051636655
7330,-61.487522,-37.074795,6.562365683773674,2.1415802064471796,2.2279394271817714,32.50788913707194,1.296640442867273,24.60665137917818
7331,-61.427214,-37.030065,NA,NA,NA,NA,NA,NA
7337,-61.403337,-37.10149,6.492480687665536,2.092587200487129,2.5193178382955237,18.960657192620022,1.237482568766505,20.136804607214632
7338,-61.114607,-37.069003,8.952255743633168,1.556645176074739,1.220635076334918,34.592406331480504,1.4752784302989808,36.142093264697586
7339,-61.104961,-37.067607,9.560495560677,2.391386337786847,0.7496035471290621,37.060473197588685,1.5755192647422518,36.3120671693577
7340,-61.102156,-37.048162,6.620321392701708,1.8894375627720124,2.3134332105791766,35.76337462336793,1.2896203146313812,26.42192835621025
7341,-61.226563,-37.156723,7,2.1,3.5,33.6,1.1117406033460726,30.1
7342,-61.238996,-37.144895,6.9605424317255045,2.875396339858137,2.7995249414646772,32.22495901570659,1.212562645750982,30.080226815386787
7343,-61.308953,-37.179076,8.9,1.9,1.6,19.9,1.3939865427884728,19.4
7344,-61.307165,-37.180941,9.698792501213106,1.5548909589155986,0.9276970065502139,23.555376142314625,1.5349438412413166,27.104654157083846
7345,-61.303338,-37.174861,6.606901667896449,1.2948018105211858,2.2557552151794686,19.586068123403077,1.283321088853324,18.293382732343233
7346,-61.275502,-37.290898,8.408217823319184,1.3518925710515748,0.8306887959738644,23.29855322066627,1.560973616489686,17.433219799157985
7349,-61.117346,-37.188369,6.999271374126439,2.952415597172731,2.5953884172868067,28.216304608228707,1.2381872426464986,21.830079027339927
7350,-61.108003,-37.313377,6.681773614921567,1.2543033482852841,1.865312422526358,23.033011411453444,1.3621601670251007,19.040891188889447
7351,-60.441533,-37.016359,7.356770148650016,1.3216149256749925,2.677074780058652,40.46937759126302,1.248206056904082,33.86248356760037
7352,-60.442142,-37.017493,7.8,1.2,4.5,34.2,1.0046769722411772,35.4
7353,-60.441492,-37.018349,NA,NA,NA,NA,NA,NA
7354,-60.432843,-37.008724,6.79071109584165,3.4236144774744606,4.197867118905491,30.895003758841813,1.0526286709468538,30.92702103376344
7355,-60.454967,-37.027609,9.522454202586207,3.2571794181034486,0.9726117995689655,34.05428340517241,1.5253041637360198,30.761866918103447
7356,-60.458657,-37.028736,8.2,2.208356082777129,2.870620770627769,37.83934718735902,1.2129159113733445,35.01455193235318
7360,-60.399355,-37.131434,7.6,3.4,4.49,32.4,1.0056454360326559,36
7361,-60.342368,-37.128512,NA,NA,NA,NA,NA,NA
7363,-60.310961,-37.13923,9.45038330917755,1.7458659857402221,1.4242245764724224,35.66914837515153,1.4315349381420157,39.20821951014687
7364,-60.493166,-37.00984,6.1469976218787155,1.760508323424495,3.1552862747232506,35.21203840163454,1.1635242931803758,27.51917025338715
7365,-60.170122,-37.113277,6.842196094971969,2.885618578911103,3.3482544637419256,32.961016138738245,1.1546198211673775,29.207020178422418
7368,-60.248348,-37.023644,7.802019364724794,2.332263251825366,3.621660583035315,24.959879509630323,1.1169203991504466,30.477269045981433
7376,-60.147112,-37.28758,6.779310344827586,0.7711822660098522,2.3146551724137927,38.85886699507389,1.28047122488979,26.099999999999998
7378,-60.146141,-37.289071,8.33404140471201,1.2605416904807265,1.639421159585953,40.09707880866197,1.3982004513781645,23.136165618848036
7379,-60.465723,-37.285146,6.4546267136357764,2.5451058589663687,2.5535253191144696,29.220937451092908,1.237901462215917,25.60858485877692
7382,-60.186951,-37.317651,6.772158130013558,2.461970907851222,2.468235492666981,32.612543086921725,1.264721726284229,26.975310036074305
7383,-60.190396,-37.31719,6.5996338369308685,1.869081156283849,2.708265189843829,32.16773863270965,1.2322667403361534,26.665410758786447
7385,-60.07863,-37.290373,6.588144135335066,2.461966854581079,2.7549359740690242,28.47481059509217,1.2510155854599505,27.616019684991922
7386,-60.129082,-37.307234,6.488398082499401,2.235941195388167,2.8087051419341136,26.17043294521624,1.244287931950648,22.276489772217314
7388,-60.247597,-37.225804,6.559100609442062,2.899378448940863,3.680444408099645,33.57482732136031,1.0999882445237956,31.247887449733685
7389,-60.4517,-37.287135,6.662060744868021,2.6969315778417378,3.062139250560262,30.701593681113238,1.1840288049289078,26.87943813279925
7390,-60.302303,-37.27099,8.02170125637237,1.657072987512596,3.2403648266309824,32.22246001101193,1.1678400249858554,30.091964051450873
7392,-60.404415,-37.189563,8.640912497703495,1.517002472093389,1.7340310914043406,41.91689681633135,1.3942558180727909,36.11485100573216
7394,-60.432994,-37.201254,9.57347479233583,2.947176425150582,1.090015098595288,40.82112876071853,1.4975756510121205,29.66359169904781
7395,-60.320538,-37.244187,6.372733306522701,3.3625444848107926,3.8546308929949853,33.95870341748764,1.0863679556471844,27.92993545839147
7420,-59.4297,-37.217766,6.619676953729399,1.6624988402945646,3.570738886643967,32.841350733927385,1.12339837189246,27.526688126643723
